fEdep,runTime
60.0507,9694012.401607
293.745,9547429.783779
46.6364,9547429.783779
331.482,32139769.761465
49.7554,4084931.546610
75.2787,37088454.924480
234.411,6598226.554162
276.507,90052989.719153
123.706,60545305.128425
263.035,36477706.309961
131.857,3314051.723360
288.634,27161330.493775
299.484,30758773.029367
170.985,31280113.235549
322.789,4360182.615287
46.2536,21415222.585167
120.901,3190446.115399
102.476,1695605.799156
72.8507,10447787.500956
131.629,41905273.479727
556.006,21268387.719626
93.506,342296.906127
133.097,1047867.075623
31.7658,14866751.744139
4.55494,1386580.601852
241.619,25686017.045268
38.1008,538633.919132
191.241,538633.919132
219.377,68793023.583339
86.0695,68793023.583339
29.9135,5515602.353062
25.2169,28879564.476094
179.553,14985069.049726
231.59,38692000.439144
53.4982,38841875.847724
14.1313,38841875.847724
148.346,22978230.046231
460.004,10492648.627840
126.102,46366481.544995
146.167,60790280.230765
43.8901,29882373.624859
2.04605,14438202.010210
168.757,1266569.853724
231.355,27179122.660272
166.785,45570237.330476
67.9203,29100212.937947
190.113,2183981.733862
31.3192,1857196.908324
37.7326,1857196.908324
40.199,1857196.908324
32.0889,8375789.977146
114.721,10481509.039278
108.529,44328332.811959
40.2178,44328332.811959
39.5754,34230107.738579
224.044,44110447.534736
88.6104,44110447.534736
450.692,1694000.643313
109.889,1694000.643313
110.244,10030682.193210
16.9436,8519134.573026
123.122,9058925.795409
191.205,20161945.666809
91.9067,12788741.074654
149.749,37445818.276767
73.6321,10640273.833838
135.172,2436671.401491
31.5065,442187.959704
36.4629,51324094.304475
179.016,61244121.014638
190.626,9637727.474661
299.504,3016374.057593
119.665,3164156.853362
239.618,31327486.266134
257.436,31327486.266134
34.3525,6355545.186221
203.372,4108720.468467
56.6154,12522968.528860
270.216,42209218.601050
76.41,17375735.478163
198.241,13334620.393691
84.6439,4487549.725202
33.8427,73575430.246376
137.503,73575430.246376
163.754,14456576.524610
49.7928,12299446.140023
97.3376,201656.201565
31.8052,16801595.738973
149.587,4029121.219971
36.8473,210302.850172
178.662,8569259.018280
98.707,25062953.373407
47.0592,25062953.373407
99.118,10205769.921535
102.436,10287973.431436
74.672,41181291.324683
554.939,17294929.369747
56.452,14458748.433134
149.515,18488931.215253
18.3174,18488931.215253
219.089,32434838.036754
131.518,40533111.199932
241.03,11509811.869961
24.7337,11509811.869961
61.4358,104507496.961597
212.843,2884147.036120
393.661,33937510.530787
135.678,4495560.290673
32.0847,23853153.940754
510.086,15601677.070752
895.17,138803.684542
87.6468,30297866.713904
37.3036,128784638.586463
171.487,22213498.598383
62.252,25845906.454531
61.2274,27575563.290383
157.696,29852104.614387
36.412,5577938.666529
45.5063,17965803.256906
133.444,28833049.318595
23.6355,767028.783248
15.977,29485375.129213
30.8527,29485375.129213
77.4743,19453611.676024
307.282,46922995.365419
412.654,29336544.795309
112.448,27885558.687455
165.306,15439771.657558
375.739,25957675.703024
97.1105,29754138.098579
68.3094,29754138.098579
122.483,928377.393843
21.0061,928377.393843
59.8228,14605911.017046
80.2979,14605911.017046
29.6079,1443879.213091
79.5671,1443879.213091
582.922,33471984.644511
70.3231,33471984.644511
84.2325,5088782.387856
208.483,25169596.999204
31.6779,20313592.939100
129.115,37411294.305866
98.5176,12653997.506345
160.035,37132632.418893
218.708,2640968.756558
21.1066,12868408.066608
107.731,12868408.066608
576.222,12053528.734001
79.9704,23082320.691539
89.8603,14869220.879025
111.778,8560501.048799
128.641,29830045.953799
157.142,9585208.301309
43.1965,25618752.128455
382.959,44824903.274090
32.2468,16083350.877064
45.3259,34309681.481941
23.9358,3824789.890456
39.8207,14797908.432063
31.9098,1823199.264974
54.6132,9813662.099420
32.072,138727460.604746
55.4563,138727460.604746
149.076,16712037.199610
32.2459,702194.139546
22.7297,1427688.237378
175.879,29880773.096233
93.9732,31130924.825388
149.737,15197479.148396
452.895,13996262.524158
163.846,44473563.309347
36.3172,7253100.573889
43.0153,8712287.327436
37.3305,4515347.692352
140.144,15011545.065812
121.439,5165099.733349
81.0345,34351858.891968
231.715,2820926.533198
406.11,9721448.125783
394.284,10573102.663331
68.7505,10573102.663331
32.2126,11557088.523964
23.3524,1009574.009885
89.6654,4345552.977887
425.428,964184.983658
224.448,55012371.869510
155.588,11325526.398101
188.353,7570021.510757
19.7876,31169665.977432
18.5559,17722115.013653
158.566,31689739.002185
11.5991,31706539.746428
175.075,18230810.200387
30.8105,35311717.783448
97.7834,8271661.291890
32.1571,2301459.692731
118.344,12459560.566241
125.205,39791399.913321
465.558,6071745.983501
32.1502,23800809.673969
105.336,23800809.673969
231.28,1610184.382164
272.949,6812838.804850
117.539,18929543.582252
73.728,18929543.582252
47.238,18929543.582252
397.749,3741264.562418
71.5711,18328847.644155
179.577,5592341.549766
37.8811,5592341.549766
87.0455,9898878.540418
84.5256,9898878.540418
183.705,11628301.759706
42.6735,45858542.009919
18.2815,4025827.599861
23.6072,4025827.599861
42.6718,4025827.599861
124.539,24996984.292940
31.6914,774435.125856
351.708,17426143.366831
46.6606,17426143.366831
564.334,20200551.522406
75.372,20200551.522406
9.8617,9105683.226686
118.238,12763207.754293
252.696,3011917.037174
81.1687,22963813.553586
127.505,22963813.553586
19.9756,22963813.553586
378.366,38429582.501880
32.049,9714570.884858
106.343,17844223.858282
151.541,17844223.858282
74.6095,27827046.745710
36.7423,15463966.537438
52.6133,15463966.537438
233.279,9964001.546769
157.874,7664053.773578
395.904,28586006.483673
283.739,30521826.601547
140.839,12859566.286478
111.778,8801634.754584
15.5186,53298043.404855
94.5492,59663134.925227
555.37,30064088.676356
235.377,4409844.432048
175.719,31253816.265183
224.451,33039846.424640
72.8641,4688733.717809
131.891,42718344.969985
3.68239,4788813.681973
96.9066,3078313.668073
32.3868,13276212.375508
151.493,6159323.076610
72.496,5454253.327080
352.447,4203817.568680
99.075,9336394.034880
453.448,58016817.824816
161.309,3070338.095039
570.251,1678083.990795
43.1493,1678083.990795
252.634,5830024.033861
20.3882,5060759.388275
120.507,35382237.997040
137.466,56035360.318669
110.931,2288747.429414
100.998,2288747.429414
582.823,34183166.145347
46.2911,42309182.686584
24.3245,4847642.187753
245.947,2458220.821351
132.132,2458220.821351
131.796,401703.490791
34.0468,3537436.295556
34.1519,42485044.274797
408.924,34673969.247955
35.8565,67805549.745785
120.323,7863967.822655
131.773,12413668.620601
103.484,384398.320301
32.03,4353972.348241
453.648,104228473.850533
228.206,31323312.448466
32.3394,36021896.944198
32.5838,22487309.829827
470.015,27839528.515156
399.61,11331824.231501
74.3716,73903988.658197
184.139,29836305.973274
57.1007,63106894.409312
23.0571,63106894.409312
57.1342,2678440.286405
257.844,11634951.233014
172.106,5697427.870233
36.6448,4124480.672679
50.3221,9462319.992779
49.7575,8035577.439276
88.6224,8035577.439276
161.541,132215112.241841
57.1102,73489164.994032
147.386,2331921.683396
72.3256,17741968.375913
86.322,29629015.579819
259.214,39713507.955101
49.1459,13725282.525150
26.367,13725282.525150
25.3408,5029517.726881
163.128,47350456.507898
118.578,48600943.078407
226.155,21392945.566115
47.8529,21392945.566115
174.488,47930095.567918
25.8003,33512095.653206
182.305,8985430.900787
63.5969,78801021.364280
22.5034,10516798.844892
32.4679,10516798.844892
129.265,17162572.438437
57.0623,5479985.852937
432.511,1964805.341580
79.475,21177591.593188
60.1927,21177591.593188
146.978,1151536.220170
214.899,12778222.340942
30.1277,15862850.474784
3.79034,23357054.361070
183.665,1172040.285934
394.171,19230314.478756
66.6986,12848133.605822
280.994,33753497.013585
280.56,36205640.221550
140.254,23475148.845385
83.4496,35529289.148856
355.043,17207152.705974
157.511,37520019.905951
472.527,18889470.834568
19.4218,86003350.256283
46.6157,59802043.851282
202.672,1729754.889850
321.982,23620656.550056
97.7463,10395676.386393
568.68,1131465.946121
17.7608,18956302.597604
258.213,20580.042293
524.468,16550523.628815
239.211,32553888.028739
117.839,21168700.970549
32.1574,26525578.682058
110.613,62275142.942151
270.757,10455492.897564
176.3,19920129.449873
389.252,10519682.955126
48.847,12602459.308273
33.3595,2443358.077583
210.578,22453833.899519
150.935,33279624.246164
58.4563,33279624.246164
333.891,6206512.282147
147.108,53115474.928614
309.412,40790800.678138
31.4512,13429401.132739
35.1395,10466400.388748
204.309,9436856.671927
60.3277,9436856.671927
35.3564,51029572.326878
226.608,6483577.312620
113.964,8405090.784659
55.1619,23930691.958541
59.9597,544735.069291
129.135,53754439.490200
52.2377,7908513.131965
71.6711,55636386.757664
43.2974,15932289.282281
242.385,25491668.196379
130.738,25491668.196379
136.382,59812761.381678
142.918,30146870.650074
68.9322,12184783.840899
84.8615,23597170.569118
127.02,29294099.423072
39.6092,29294099.423072
555.903,9413470.727910
261.181,63673918.659136
64.8761,31640812.012091
37.6799,31640812.012091
107.561,31640812.012091
125.061,21803827.054496
218.347,21803827.054496
16.369,10862456.058802
103.173,10862456.058802
317.748,9396447.565389
271.976,13668781.447976
550.95,2002364.608035
266.354,20430812.740343
8.14517,51242681.272793
104.232,17758030.141296
41.8475,41904069.401082
192.866,61683714.949992
233.123,7331905.578036
217.281,86988922.362649
249.495,45742888.747863
103.131,17464224.267541
171.316,4001539.077009
128.52,35709712.343029
313.007,71045575.765786
34.8079,55105936.551321
426.716,1199014.866741
45.3261,40852884.100749
197.474,32029636.743095
129.573,16427194.730208
320.398,2171113.450827
135.343,60308673.349143
234.911,676324.163385
21.5827,13024293.278755
168.099,4748553.963429
32.7383,5643135.562425
16.0033,5643135.562425
368.502,8077581.462547
180.676,10613413.714228
37.1418,30200205.347971
161.527,2567047.579650
53.2216,1798869.295767
215.857,1798869.295767
226.586,26778346.365574
114.841,1237363.467838
166.675,16593908.963720
63.3259,19341156.250244
469.757,51770588.471827
195.725,26246110.670447
46.7575,19254890.540051
52.7982,19254890.540051
243.47,33703303.121212
207.914,11440380.827223
34.8223,3563179.971556
39.085,3563179.971556
552.043,1239846.187073
662.809,36086237.999673
131.843,15246474.946577
571.389,11770867.524401
91.2793,8595515.479813
